X_2802002_Nizamabad_1890019_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1890020_Nizamabad_Wheat	89.55
X_2802002_Nizamabad_1890020_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1890021_Nizamabad_Wheat	85.4
X_2802002_Nizamabad_1890021_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1890022_Nizamabad_Wheat	122.9
X_2802002_Nizamabad_1890022_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1890023_Nizamabad_Wheat	41.1
X_2802002_Nizamabad_1890023_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1890024_Nizamabad_Wheat	116.05
X_2802002_Nizamabad_1890024_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1890025_Nizamabad_Wheat	90.7
X_2802002_Nizamabad_1890025_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1890026_Nizamabad_Wheat	102.35
X_2802002_Nizamabad_1890026_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1890027_Nizamabad_Wheat	104.5
X_2802002_Nizamabad_1890027_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1890028_Nizamabad_Wheat	110.25
X_2802002_Nizamabad_1890028_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1890029_Nizamabad_Wheat	83.9
X_2802002_Nizamabad_1890029_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1890030_Nizamabad_Wheat	140.3
X_2802002_Nizamabad_1890030_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1890031_Nizamabad_Wheat	108.5
X_2802002_Nizamabad_1890031_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1890032_Nizamabad_Wheat	156.65
X_2802002_Nizamabad_1890032_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1890033_Nizamabad_Wheat	146.65
X_2802002_Nizamabad_1890033_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1890034_Nizamabad_Wheat	122.7
X_2802002_Nizamabad_1890034_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1890035_Nizamabad_Wheat	123.9
X_2802002_Nizamabad_1890035_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1890036_Nizamabad_Wheat	96.85
X_2802002_Nizamabad_1890036_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1890037_Nizamabad_Wheat	86.85
X_2802002_Nizamabad_1890037_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1890038_Nizamabad_Wheat	155.3
X_2802002_Nizamabad_1890038_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1890039_Nizamabad_Wheat	148.15
X_2802002_Nizamabad_1890039_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1890040_Nizamabad_Wheat	109.9
X_2802002_Nizamabad_1890040_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1890041_Nizamabad_Wheat	145.3
X_2802002_Nizamabad_1890041_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1890042_Nizamabad_Wheat	73.7
X_2802002_Nizamabad_1890042_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1890043_Nizamabad_Wheat	360.15
X_2802002_Nizamabad_1890043_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1891021_Nizamabad_Wheat	111.35
X_2802002_Nizamabad_1891021_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1891022_Nizamabad_Wheat	107.45
X_2802002_Nizamabad_1891022_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1891023_Nizamabad_Wheat	74.15
X_2802002_Nizamabad_1891023_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1891024_Nizamabad_Wheat	80.65
X_2802002_Nizamabad_1891024_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1891026_Nizamabad_Wheat	94.55
X_2802002_Nizamabad_1891026_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1891027_Nizamabad_Wheat	106.35
X_2802002_Nizamabad_1891027_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1891037_Nizamabad_Wheat	78.85
X_2802002_Nizamabad_1891037_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1891038_Nizamabad_Wheat	81.9
X_2802002_Nizamabad_1891038_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1891039_Nizamabad_Wheat	92.0
X_2802002_Nizamabad_1891039_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1891042_Nizamabad_Wheat	33.1
X_2802002_Nizamabad_1891042_Nizamabad_Wheat1	1.0
X_2802002_Nizamabad_1891043_Nizamabad_Wheat	76.05
X_2802002_Nizamabad_1891043_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1810012_Nizamabad_Wheat	97.8
X_2802003_Nizamabad_1810012_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1810019_Nizamabad_Wheat	88.7
X_2802003_Nizamabad_1810019_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1811007_Nizamabad_Wheat	117.3
X_2802003_Nizamabad_1811007_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1821001_Nizamabad_Wheat	104.7
X_2802003_Nizamabad_1821001_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1821002_Nizamabad_Wheat	66.65
X_2802003_Nizamabad_1821002_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1821003_Nizamabad_Wheat	63.7
X_2802003_Nizamabad_1821003_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1821004_Nizamabad_Wheat	64.1
X_2802003_Nizamabad_1821004_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1821005_Nizamabad_Wheat	49.65
X_2802003_Nizamabad_1821005_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1821006_Nizamabad_Wheat	117.05
X_2802003_Nizamabad_1821006_Nizamabad_Wheat1	1.0
